sep=,
Type,Ticket,Symbol,Lots,Buy/sell,Open price,Close price,Open time,Close time,Open date,Close date,Profit,Swap,Commission,Net profit,T/P,S/L,Pips,Result,Trade duration (hours),Magic number,Order comment,Account
Closed position,926648321,XAUUSD,1,Buy,3344.76,3332.24,2025/07/08 01:06:05,2025/07/08 03:25:09,2025/07/08,2025/07/08,-1252,0,-7,-1259,0,3332.24,-125.2,Loss,2.32,202501021,,deusfund-sqx2
Closed position,926742495,USDJPY,1,Buy,146.182,145.887,2025/07/08 03:57:11,2025/07/08 07:42:04,2025/07/08,2025/07/08,-202.21,0,-7,-209.21,148.219,145.883,-29.5,Loss,3.75,202501013,,deusfund-sqx2
Closed position,925693351,USDJPY,1,Buy,145.117,146.671,2025/07/07 09:07:33,2025/07/09 11:40:59,2025/07/07,2025/07/09,1059.51,13.6,-7,1066.11,147.573,143.655,155.4,Win,50.56,202501014,,deusfund-sqx2
Closed position,927897743,USDJPY,1,Buy,146.926,146.615,2025/07/09 04:08:23,2025/07/09 11:42:47,2025/07/09,2025/07/09,-212.12,0,-7,-219.12,148.975,146.621,-31.1,Loss,7.57,202501013,,deusfund-sqx2
Closed position,926742487,USDJPY,1,Buy,146.182,146.5,2025/07/08 03:57:11,2025/07/09 15:57:11,2025/07/08,2025/07/09,217.06,6.79,-7,216.85,147.927,145.004,31.8,Win,36,2025010019,,deusfund-sqx2
Closed position,926005130,GBPJPY,1,Buy,197.944,199.064,2025/07/07 14:27:32,2025/07/09 16:47:41,2025/07/07,2025/07/09,764.41,17.59,-7,775.00,203.283,197.139,112.0,Win,50.34,202501003,,deusfund-sqx2
Closed position,926742491,USDJPY,1,Buy,146.182,146.34,2025/07/08 03:57:11,2025/07/09 17:08:41,2025/07/08,2025/07/09,107.97,6.79,-7,107.76,149.096,145.756,15.8,Win,37.19,202501020,,deusfund-sqx2
Closed position,928510379,USTEC,16,Buy,22813,22850.6,2025/07/09 16:31:00,2025/07/09 17:28:03,2025/07/09,2025/07/09,601.6,0,0,601.6,24180.52,22355.57,37.6,Win,0.95,202501010,,deusfund-sqx2
Closed position,928513420,USTEC,8,Buy,22823.6,22847.1,2025/07/09 16:32:09,2025/07/09 17:28:12,2025/07/09,2025/07/09,188,0,0,188,0,22138.75,23.5,Win,0.93,202501011,,deusfund-sqx2
Closed position,928510901,USTEC,8,Buy,22820.9,22844.4,2025/07/09 16:31:11,2025/07/09 17:28:28,2025/07/09,2025/07/09,188,0,0,188,0,22769.08,23.5,Win,0.95,7,,deusfund-sqx1
Closed position,928510900,USTEC,8,Buy,22820.9,22844.4,2025/07/09 16:31:11,2025/07/09 17:28:28,2025/07/09,2025/07/09,188,0,0,188,0,22769.08,23.5,Win,0.95,8,,deusfund-sqx1
Closed position,928405259,BTCUSD,0.8,Buy,109324.03,108842.03,2025/07/09 15:09:55,2025/07/09 17:30:13,2025/07/09,2025/07/09,-385.6,0,0,-385.6,0,108842.22,-482.0,Loss,2.34,1001,,deusfund-sqx1
Closed position,928527040,USTEC,8,Buy,22853.3,22802.7,2025/07/09 16:39:02,2025/07/09 17:31:23,2025/07/09,2025/07/09,-404.8,0,0,-404.8,23194.37,22802.68,-50.6,Loss,0.87,202501005,,deusfund-sqx2
Closed position,928754644,USTEC,8,Buy,22790.4,22847.6,2025/07/09 19:31:22,2025/07/09 22:45:00,2025/07/09,2025/07/09,457.6,0,0,457.6,0,20511.02,57.2,Win,3.23,9,,deusfund-sqx1
Closed position,928853634,USTEC,16,Buy,22836.5,22847.6,2025/07/09 21:55:22,2025/07/09 22:45:00,2025/07/09,2025/07/09,177.6,0,0,177.6,24206.51,22379.6,11.1,Win,0.83,202501010,,deusfund-sqx2
Closed position,928855719,USTEC,8,Buy,22844,22847.6,2025/07/09 21:57:20,2025/07/09 22:45:00,2025/07/09,2025/07/09,28.8,0,0,28.8,0,22758.39,3.6,Win,0.79,8,,deusfund-sqx1
Closed position,928855720,USTEC,8,Buy,22844,22847.6,2025/07/09 21:57:20,2025/07/09 22:45:00,2025/07/09,2025/07/09,28.8,0,0,28.8,0,22758.39,3.6,Win,0.79,7,,deusfund-sqx1
Closed position,925693355,USDJPY,1,Buy,145.117,146.185,2025/07/07 09:07:33,2025/07/10 02:17:24,2025/07/07,2025/07/10,730.58,34,-7,757.58,147.573,144.747,106.8,Win,65.16,202501016,,deusfund-sqx2
Closed position,925693353,USDJPY,1,Buy,145.117,145.986,2025/07/07 09:07:33,2025/07/10 03:10:05,2025/07/07,2025/07/10,595.26,34,-7,622.26,147.718,144.845,86.9,Win,66.04,202501018,,deusfund-sqx2
Closed position,926017563,GBPJPY,1,Buy,198.006,198.537,2025/07/07 14:42:05,2025/07/10 03:23:50,2025/07/07,2025/07/10,363.92,43.97,-7,400.89,201.952,196.852,53.1,Win,60.7,202501002,,deusfund-sqx2
Closed position,930299367,XAUUSD,1,Buy,3330.37,3330.48,2025/07/11 03:31:01,2025/07/11 04:00:00,2025/07/11,2025/07/11,11,0,-7,4,0,3319.27,1.1,Win,0.48,202501025,,deusfund-sqx2
Closed position,930494869,XAUUSD,1,Buy,3339.93,3333.2,2025/07/11 08:26:51,2025/07/11 11:54:01,2025/07/11,2025/07/11,-673,0,-7,-680,0,3329.32,-67.3,Loss,3.45,202501026,,deusfund-sqx2
Closed position,930779742,XAUUSD,1,Buy,3345.93,3345,2025/07/11 13:27:02,2025/07/11 14:00:00,2025/07/11,2025/07/11,-93,0,-7,-100,3466.33,3334.44,-9.3,Loss,0.55,202501023,,deusfund-sqx2
Closed position,930779725,XAUUSD,1,Buy,3345.93,3345,2025/07/11 13:27:02,2025/07/11 14:00:00,2025/07/11,2025/07/11,-93,0,-7,-100,3647.01,3333.7,-9.3,Loss,0.55,202501027,,deusfund-sqx2
Closed position,930779736,XAUUSD,1,Buy,3345.93,3345,2025/07/11 13:27:02,2025/07/11 14:00:00,2025/07/11,2025/07/11,-93,0,-7,-100,0,3332.88,-9.3,Loss,0.55,202501021,,deusfund-sqx2
Closed position,930779728,XAUUSD,1,Buy,3345.93,3347.61,2025/07/11 13:27:02,2025/07/11 15:00:00,2025/07/11,2025/07/11,168,0,-7,161,0,3333.18,16.8,Win,1.55,1007,,deusfund-sqx1
Closed position,925693358,USDJPY,1,Buy,145.117,147.426,2025/07/07 09:07:33,2025/07/11 17:08:42,2025/07/07,2025/07/11,1566.21,40.8,-7,1600.01,147.428,144.38,230.9,Win,104.02,202501015,,deusfund-sqx2
Closed position,931156632,XAUUSD,1,Buy,3363.68,3361.12,2025/07/11 17:54:36,2025/07/11 18:00:00,2025/07/11,2025/07/11,-256,0,-7,-263,3484.83,3352.3,-25.6,Loss,0.09,1006,,deusfund-sqx1
Closed position,930880970,GBPJPY,1,Sell,198.44,199.048,2025/07/11 14:57:31,2025/07/11 20:00:00,2025/07/11,2025/07/11,-412.56,0,-7,-419.56,189.12,201.225,-60.8,Loss,5.04,202501002,,deusfund-sqx2
Closed position,931882963,USDJPY,1,Buy,147.445,147.112,2025/07/14 01:52:00,2025/07/14 03:07:40,2025/07/14,2025/07/14,-226.36,0,-7,-233.36,150.098,147.112,-33.3,Loss,1.26,202501018,,deusfund-sqx2
Closed position,931882964,USDJPY,1,Buy,147.445,146.987,2025/07/14 01:52:00,2025/07/14 03:53:39,2025/07/14,2025/07/14,-311.59,0,-7,-318.59,149.951,146.987,-45.8,Loss,2.03,202501016,,deusfund-sqx2
Closed position,931882962,USDJPY,1,Buy,147.445,146.97,2025/07/14 01:52:00,2025/07/14 03:58:45,2025/07/14,2025/07/14,-323.2,0,-7,-330.2,150.393,146.967,-47.5,Loss,2.11,202501020,,deusfund-sqx2
Closed position,930496975,XAUUSD,1,Buy,3341.51,3355.95,2025/07/11 08:28:01,2025/07/14 05:02:13,2025/07/11,2025/07/14,1444,-52.16,-7,1384.84,0,3330.76,144.4,Win,68.57,202501022,,deusfund-sqx2
Closed position,930985167,XAUUSD,1,Buy,3358.35,3368.74,2025/07/11 16:19:54,2025/07/14 10:00:00,2025/07/11,2025/07/14,1039,-52.16,-7,979.84,3479.24,3346.9,103.9,Win,65.67,202501024,,deusfund-sqx2
Closed position,932234217,XAUUSD,1,Buy,3374.18,3371.98,2025/07/14 10:29:01,2025/07/14 11:00:00,2025/07/14,2025/07/14,-220,0,-7,-227,0,3362.76,-22.0,Loss,0.52,202501025,,deusfund-sqx2
Closed position,932635575,USTEC,8,Buy,22757.8,22846.7,2025/07/14 17:07:07,2025/07/14 22:45:00,2025/07/14,2025/07/14,711.2,0,0,711.2,0,20481.99,88.9,Win,5.63,5,,deusfund-sqx1
Closed position,932826651,USTEC,8,Buy,22850.5,22846.7,2025/07/14 19:09:51,2025/07/14 22:45:00,2025/07/14,2025/07/14,-30.4,0,0,-30.4,0,20564.95,-3.8,Loss,3.59,9,,deusfund-sqx1
Closed position,932907850,USTEC,16,Buy,22884.3,22846.7,2025/07/14 20:36:23,2025/07/14 22:45:00,2025/07/14,2025/07/14,-601.6,0,0,-601.6,24257.78,22427.01,-37.6,Loss,2.14,202501010,,deusfund-sqx2
Closed position,932025128,BTCUSD,0.8,Buy,119603.8,118962.46,2025/07/14 05:23:30,2025/07/15 04:20:21,2025/07/14,2025/07/15,-513.07,-53.5,0,-566.57,0,118995.58,-641.3,Loss,22.95,1001,,deusfund-sqx1
Closed position,933600997,USTEC,8,Buy,23006.2,22962.3,2025/07/15 13:31:37,2025/07/15 15:20:43,2025/07/15,2025/07/15,-351.2,0,0,-351.2,23352.92,22962.99,-43.9,Loss,1.82,202501005,,deusfund-sqx2
Closed position,934010818,USTEC,16,Buy,22987.1,22962.4,2025/07/15 17:06:46,2025/07/15 17:43:20,2025/07/15,2025/07/15,-395.2,0,0,-395.2,24365.11,22526.23,-24.7,Loss,0.61,202501010,,deusfund-sqx2
Closed position,933950468,USTEC,8,Buy,23003.2,22953.1,2025/07/15 16:45:40,2025/07/15 17:51:32,2025/07/15,2025/07/15,-400.8,0,0,-400.8,0,22313.44,-50.1,Loss,1.1,202501011,,deusfund-sqx2
Closed position,934201545,USTEC,16,Buy,23002.7,22933.2,2025/07/15 18:48:40,2025/07/15 22:45:00,2025/07/15,2025/07/15,-1112,0,0,-1112,24381.05,22540.97,-69.5,Loss,3.94,202501010,,deusfund-sqx2
Closed position,933175034,USTEC,5,Buy,22900.9,22832.1,2025/07/15 04:45:00,2025/07/16 01:13:39,2025/07/15,2025/07/16,-344,-28.59,0,-372.59,23243.29,22831.09,-68.8,Loss,20.48,2,,deusfund-sqx1
Closed position,934499450,USDJPY,1,Buy,148.941,148.626,2025/07/16 02:03:38,2025/07/16 09:58:16,2025/07/16,2025/07/16,-211.94,0,-7,-218.94,151.025,148.624,-31.5,Loss,7.91,202501013,,deusfund-sqx2
Closed position,933061034,USDJPY,1,Buy,147.763,148.571,2025/07/15 01:14:14,2025/07/16 15:30:06,2025/07/15,2025/07/16,543.85,6.68,-7,543.53,150.275,146.285,80.8,Win,38.26,202501014,,deusfund-sqx2
Closed position,933882224,GBPJPY,1,Buy,199.185,198.842,2025/07/15 16:25:58,2025/07/16 17:35:20,2025/07/15,2025/07/16,-230.66,8.64,-7,-229.02,204.563,198.385,-34.3,Loss,25.16,202501003,,deusfund-sqx2
Closed position,931882961,USDJPY,1,Buy,147.445,148.399,2025/07/14 01:52:00,2025/07/16 17:54:28,2025/07/14,2025/07/16,642.86,13.42,-7,649.28,149.213,146.264,95.4,Win,64.04,2025010019,,deusfund-sqx2
Closed position,933061031,USDJPY,1,Buy,147.763,148.24,2025/07/15 01:14:14,2025/07/16 18:05:27,2025/07/15,2025/07/16,321.78,6.68,-7,321.46,150.718,147.346,47.7,Win,40.85,202501020,,deusfund-sqx2
Closed position,933061032,USDJPY,1,Buy,147.763,148.082,2025/07/15 01:14:14,2025/07/16 18:15:58,2025/07/15,2025/07/16,215.42,6.68,-7,215.10,150.275,147.364,31.9,Win,41.03,202501016,,deusfund-sqx2
Closed position,933061033,USDJPY,1,Buy,147.763,147.746,2025/07/15 01:14:14,2025/07/16 18:16:26,2025/07/15,2025/07/16,-11.51,6.68,-7,-11.83,150.423,147.473,-1.7,Loss,41.04,202501018,,deusfund-sqx2
Closed position,934025732,GBPJPY,1,Buy,199.389,198.344,2025/07/15 17:15:14,2025/07/16 18:16:34,2025/07/15,2025/07/16,-708.18,8.64,-7,-706.54,203.336,198.236,-104.5,Loss,25.02,202501002,,deusfund-sqx2
Closed position,935557491,XAUUSD,1,Buy,3375.22,3365.28,2025/07/16 18:30:29,2025/07/16 18:38:04,2025/07/16,2025/07/16,-994,0,-7,-1001,0,3365.43,-99.4,Loss,0.13,202501022,,deusfund-sqx2
Closed position,935556649,XAUUSD,1,Buy,3375.42,3364.07,2025/07/16 18:30:27,2025/07/16 18:41:39,2025/07/16,2025/07/16,-1135,0,-7,-1142,3496.41,3364.17,-113.5,Loss,0.19,1006,,deusfund-sqx1
Closed position,935556659,XAUUSD,1,Buy,3375.42,3364.07,2025/07/16 18:30:27,2025/07/16 18:41:39,2025/07/16,2025/07/16,-1135,0,-7,-1142,3496.41,3364.17,-113.5,Loss,0.19,202501023,,deusfund-sqx2
Closed position,935556724,XAUUSD,1,Buy,3375.42,3363.22,2025/07/16 18:30:27,2025/07/16 18:42:06,2025/07/16,2025/07/16,-1220,0,-7,-1227,0,3363.63,-122.0,Loss,0.19,202501025,,deusfund-sqx2
Closed position,935556755,XAUUSD,1,Buy,3375.42,3363.22,2025/07/16 18:30:27,2025/07/16 18:42:06,2025/07/16,2025/07/16,-1220,0,-7,-1227,3496.41,3363.6,-122.0,Loss,0.19,202501024,,deusfund-sqx2
Closed position,935556741,XAUUSD,1,Buy,3375.42,3362.29,2025/07/16 18:30:27,2025/07/16 18:42:07,2025/07/16,2025/07/16,-1313,0,-7,-1320,3678.65,3362.71,-131.3,Loss,0.19,202501027,,deusfund-sqx2
Closed position,935554109,XAUUSD,1,Buy,3372.57,3361.72,2025/07/16 18:30:21,2025/07/16 18:42:11,2025/07/16,2025/07/16,-1085,0,-7,-1092,0,3361.69,-108.5,Loss,0.2,202501026,,deusfund-sqx2
Closed position,935556733,XAUUSD,1,Buy,3375.42,3361.72,2025/07/16 18:30:27,2025/07/16 18:42:11,2025/07/16,2025/07/16,-1370,0,-7,-1377,0,3361.83,-137.0,Loss,0.2,1007,,deusfund-sqx1
Closed position,935556730,XAUUSD,1,Buy,3375.42,3361.94,2025/07/16 18:30:27,2025/07/16 18:42:11,2025/07/16,2025/07/16,-1348,0,-7,-1355,0,3361.9,-134.8,Loss,0.2,202501021,,deusfund-sqx2
Closed position,935586913,USTEC,5,Sell,22678.9,22804.1,2025/07/16 18:36:38,2025/07/16 18:55:11,2025/07/16,2025/07/16,-626,0,0,-626,22566.03,22792.83,-125.2,Loss,0.31,1,,deusfund-sqx1
Closed position,936266458,USTEC,5,Buy,22945.2,22948,2025/07/17 09:06:37,2025/07/17 10:06:00,2025/07/17,2025/07/17,14,0,0,14,23058.93,22829.49,2.8,Win,0.99,1,,deusfund-sqx1
Closed position,936878038,USTEC,8,Buy,22982.8,23067.2,2025/07/17 16:52:23,2025/07/17 21:15:25,2025/07/17,2025/07/17,675.2,0,0,675.2,0,20684.88,84.4,Win,4.38,9,,deusfund-sqx1
Closed position,936977145,USTEC,16,Buy,23024.9,23084.1,2025/07/17 17:49:13,2025/07/17 22:45:00,2025/07/17,2025/07/17,947.2,0,0,947.2,24405.94,22563.98,59.2,Win,4.93,202501010,,deusfund-sqx2
Closed position,936996422,USTEC,8,Buy,23045,23084.1,2025/07/17 18:04:31,2025/07/17 22:45:00,2025/07/17,2025/07/17,312.8,0,0,312.8,0,22353.9,39.1,Win,4.67,202501011,,deusfund-sqx2
Closed position,937252453,BTCUSD,0.8,Buy,120020,119220.88,2025/07/18 00:06:14,2025/07/18 03:12:45,2025/07/18,2025/07/18,-639.3,0,0,-639.3,0,119220.88,-799.1,Loss,3.11,1001,,deusfund-sqx1
Closed position,937791470,XAUUSD,1,Buy,3350.36,3351.45,2025/07/18 11:05:29,2025/07/18 17:15:36,2025/07/18,2025/07/18,109,0,-7,102,0,3340.13,10.9,Win,6.17,202501026,,deusfund-sqx2
Closed position,935482992,GBPJPY,1,Sell,198.112,199.529,2025/07/16 18:16:40,2025/07/18 20:00:00,2025/07/16,2025/07/18,-952.98,-65.52,-7,-1025.50,188.85,200.938,-141.7,Loss,49.72,202501002,,deusfund-sqx2
Closed position,936691269,GBPJPY,1,Buy,199.527,199.524,2025/07/17 15:30:02,2025/07/18 20:00:00,2025/07/17,2025/07/18,-2.02,8.66,-7,-0.36,204.93,198.742,-0.3,Loss,28.5,202501003,,deusfund-sqx2
Closed position,939100296,BTCUSD,0.8,Buy,118550.25,118065.25,2025/07/20 17:02:02,2025/07/20 20:53:28,2025/07/20,2025/07/20,-388,0,0,-388,0,118068.33,-485.0,Loss,3.86,1001,,deusfund-sqx1
Closed position,939516627,BTCUSD,0.8,Buy,118927.25,118347.75,2025/07/21 09:27:37,2025/07/21 14:48:25,2025/07/21,2025/07/21,-463.6,0,0,-463.6,0,118350.9,-579.5,Loss,5.35,1001,,deusfund-sqx1
Closed position,939943777,XAUUSD,1,Buy,3377.57,3387.5,2025/07/21 15:18:42,2025/07/21 16:00:00,2025/07/21,2025/07/21,993,0,-7,986,0,3366.15,99.3,Win,0.69,202501025,,deusfund-sqx2
Closed position,939943755,XAUUSD,1,Buy,3377.57,3387.5,2025/07/21 15:18:42,2025/07/21 16:00:00,2025/07/21,2025/07/21,993,0,-7,986,3499.12,3365.9,99.3,Win,0.69,202501023,,deusfund-sqx2
Closed position,939943783,XAUUSD,1,Buy,3377.57,3387.5,2025/07/21 15:18:42,2025/07/21 16:00:00,2025/07/21,2025/07/21,993,0,-7,986,0,3364.67,99.3,Win,0.69,1007,,deusfund-sqx1
Closed position,939943771,XAUUSD,1,Buy,3377.57,3387.5,2025/07/21 15:18:42,2025/07/21 16:00:00,2025/07/21,2025/07/21,993,0,-7,986,3499.12,3365.9,99.3,Win,0.69,1006,,deusfund-sqx1
Closed position,939943769,XAUUSD,1,Buy,3377.57,3386.64,2025/07/21 15:18:42,2025/07/21 16:00:00,2025/07/21,2025/07/21,907,0,-7,900,0,3364.59,90.7,Win,0.69,202501021,,deusfund-sqx2
Closed position,940115050,USTEC,16,Buy,23179.6,23219.2,2025/07/21 16:42:25,2025/07/21 18:07:49,2025/07/21,2025/07/21,633.6,0,0,633.6,24568.7,22714.46,39.6,Win,1.42,202501010,,deusfund-sqx2
Closed position,940108140,USTEC,8,Buy,23167.6,23214.2,2025/07/21 16:39:16,2025/07/21 19:00:22,2025/07/21,2025/07/21,372.8,0,0,372.8,0,22472.16,46.6,Win,2.35,202501011,,deusfund-sqx2
Closed position,940115851,USTEC,5,Buy,23183.8,23207.7,2025/07/21 16:42:49,2025/07/21 19:09:32,2025/07/21,2025/07/21,119.5,0,0,119.5,23299.93,23068.09,23.9,Win,2.45,1,,deusfund-sqx1
Closed position,939943759,XAUUSD,1,Buy,3377.57,3393.34,2025/07/21 15:18:42,2025/07/21 21:00:00,2025/07/21,2025/07/21,1577,0,-7,1570,3681.51,3365.4,157.7,Win,5.69,202501027,,deusfund-sqx2
Closed position,940450866,USTEC,8,Buy,23230.2,23229.2,2025/07/21 19:45:06,2025/07/21 21:47:30,2025/07/21,2025/07/21,-8,0,0,-8,0,20907.27,-1.0,Loss,2.04,9,,deusfund-sqx1
Closed position,940125369,USTEC,8,Buy,23212.7,23173.7,2025/07/21 16:46:01,2025/07/21 22:56:23,2025/07/21,2025/07/21,-312,0,0,-312,23560.38,23173.45,-39.0,Loss,6.17,202501005,,deusfund-sqx2
Closed position,939945263,XAUUSD,1,Buy,3378.68,3390.1,2025/07/21 15:18:59,2025/07/22 04:12:50,2025/07/21,2025/07/22,1142,-52.16,-7,1082.84,0,3367.73,114.2,Win,12.9,202501022,,deusfund-sqx2
Closed position,939943789,XAUUSD,1,Buy,3377.57,3391.62,2025/07/21 15:18:42,2025/07/22 06:00:00,2025/07/21,2025/07/22,1405,-52.16,-7,1345.84,3499.12,3366.41,140.5,Win,14.69,202501024,,deusfund-sqx2
Closed position,941055130,USDJPY,1,Buy,147.923,147.567,2025/07/22 09:44:13,2025/07/22 12:00:13,2025/07/22,2025/07/22,-241.25,0,-7,-248.25,149.994,147.566,-35.6,Loss,2.27,202501013,,deusfund-sqx2
Closed position,931882972,USDJPY,1,Buy,147.445,146.702,2025/07/14 01:52:00,2025/07/22 16:21:03,2025/07/14,2025/07/22,-506.47,53.72,-7,-459.75,149.803,146.707,-74.3,Loss,206.48,202501015,,deusfund-sqx2
Closed position,941560393,GBPJPY,1,Sell,198.191,197.928,2025/07/22 15:45:06,2025/07/22 18:34:21,2025/07/22,2025/07/22,179.5,0,-7,172.5,188.878,200.968,26.3,Win,2.82,202501002,,deusfund-sqx2
Closed position,942276482,XAUUSD,0.4,Buy,3432.36,3423.22,2025/07/23 02:13:42,2025/07/23 04:09:52,2025/07/23,2025/07/23,-365.6,0,-2.8,-368.4,3455.75,3424.2,-91.4,Loss,1.94,6,,deusfund-sqx1
Closed position,942158772,BTCUSD,0.8,Buy,119853.75,118954.25,2025/07/22 21:53:30,2025/07/23 06:17:33,2025/07/22,2025/07/23,-719.6,-53.25,0,-772.85,0,118952.52,-899.5,Loss,8.4,1001,,deusfund-sqx1
Closed position,942794071,XAUUSD,0.4,Buy,3432.26,3424.28,2025/07/23 12:19:20,2025/07/23 13:12:36,2025/07/23,2025/07/23,-319.2,0,-2.8,-322.0,3455.75,3424.2,-79.8,Loss,0.89,6,,deusfund-sqx1
Closed position,943592573,USTEC,5,Buy,23161.6,23236.7,2025/07/23 21:25:04,2025/07/24 03:04:07,2025/07/23,2025/07/24,375.5,-28.82,0,346.68,23276.85,23045.23,75.1,Win,5.65,1,,deusfund-sqx1
Closed position,943704138,GBPJPY,1,Buy,199.126,198.336,2025/07/24 00:53:39,2025/07/24 04:26:57,2025/07/24,2025/07/24,-541.11,0,-7,-548.11,204.511,198.334,-79.0,Loss,3.56,202501003,,deusfund-sqx2
Closed position,945152973,GBPJPY,1,Buy,199.011,198.209,2025/07/25 05:27:30,2025/07/25 09:10:30,2025/07/25,2025/07/25,-545.82,0,-7,-552.82,204.383,198.21,-80.2,Loss,3.72,202501003,,deusfund-sqx2
Closed position,945110492,GBPJPY,1,Buy,199.012,198.309,2025/07/25 04:18:06,2025/07/25 20:00:00,2025/07/25,2025/07/25,-475.77,0,-7,-482.77,202.96,197.86,-70.3,Loss,15.7,202501002,,deusfund-sqx2
Closed position,946071777,USTEC,8,Buy,23331.1,23287.2,2025/07/25 19:31:30,2025/07/25 20:20:30,2025/07/25,2025/07/25,-351.2,0,0,-351.2,23680.66,23287.28,-43.9,Loss,0.82,202501005,,deusfund-sqx2
Closed position,946071643,USTEC,8,Buy,23328.7,23289.7,2025/07/25 19:31:20,2025/07/25 22:45:00,2025/07/25,2025/07/25,-312,0,0,-312,0,23273.77,-39.0,Loss,3.23,7,,deusfund-sqx1
Closed position,946071639,USTEC,8,Buy,23328.7,23289.7,2025/07/25 19:31:20,2025/07/25 22:45:00,2025/07/25,2025/07/25,-312,0,0,-312,0,23273.77,-39.0,Loss,3.23,8,,deusfund-sqx1
Closed position,946571225,BTCUSD,0.8,Buy,118846,119546.38,2025/07/27 19:00:24,2025/07/28 02:00:00,2025/07/27,2025/07/28,560.3,0,0,560.3,0,117990.89,700.4,Win,6.99,1001,,deusfund-sqx1
Closed position,946721387,USDJPY,1,Buy,147.87,147.536,2025/07/28 02:42:07,2025/07/28 04:02:58,2025/07/28,2025/07/28,-226.39,0,-7,-233.39,150.532,147.536,-33.4,Loss,1.35,202501018,,deusfund-sqx2
Closed position,946721391,USDJPY,1,Buy,147.87,147.536,2025/07/28 02:42:07,2025/07/28 04:02:58,2025/07/28,2025/07/28,-226.39,0,-7,-233.39,149.94,147.536,-33.4,Loss,1.35,202501013,,deusfund-sqx2
Closed position,947144337,GBPJPY,1,Buy,199.069,198.448,2025/07/28 12:13:38,2025/07/28 20:49:06,2025/07/28,2025/07/28,-418.1,0,-7,-425.1,204.453,198.278,-62.1,Loss,8.59,202501003,,deusfund-sqx2
Closed position,946721390,USDJPY,1,Buy,147.87,148.314,2025/07/28 02:42:07,2025/07/29 05:29:11,2025/07/28,2025/07/29,299.36,6.7,-7,299.06,150.384,146.391,44.4,Win,26.78,202501014,,deusfund-sqx2
Closed position,947959295,USDJPY,1,Buy,148.556,148.243,2025/07/29 02:19:29,2025/07/29 08:22:50,2025/07/29,2025/07/29,-211.14,0,-7,-218.14,151.229,148.245,-31.3,Loss,6.06,202501018,,deusfund-sqx2
Closed position,947959297,USDJPY,1,Buy,148.556,148.243,2025/07/29 02:19:29,2025/07/29 08:22:50,2025/07/29,2025/07/29,-211.14,0,-7,-218.14,150.635,148.245,-31.3,Loss,6.06,202501013,,deusfund-sqx2
Closed position,948739481,USTEC,8,Buy,23458.7,23458.3,2025/07/29 16:30:01,2025/07/29 16:49:27,2025/07/29,2025/07/29,-3.2,0,0,-3.2,0,21113.6,-0.4,Loss,0.32,9,,deusfund-sqx1
Closed position,948740561,USTEC,16,Buy,23473.8,23451.9,2025/07/29 16:30:21,2025/07/29 16:49:29,2025/07/29,2025/07/29,-350.4,0,0,-350.4,24880.12,23002.37,-21.9,Loss,0.32,202501010,,deusfund-sqx2
Closed position,948739954,USTEC,8,Buy,23468.8,23448.9,2025/07/29 16:30:06,2025/07/29 16:49:31,2025/07/29,2025/07/29,-159.2,0,0,-159.2,0,22762.7,-19.9,Loss,0.32,202501011,,deusfund-sqx2
Closed position,948319317,USTEC,8,Buy,23456.4,23421.2,2025/07/29 10:47:10,2025/07/29 16:50:47,2025/07/29,2025/07/29,-281.6,0,0,-281.6,23808.04,23421.37,-35.2,Loss,6.06,202501005,,deusfund-sqx2
Closed position,949092072,USTEC,8,Buy,23364.9,23322.6,2025/07/29 19:58:06,2025/07/29 20:51:02,2025/07/29,2025/07/29,-338.4,0,0,-338.4,0,21028.46,-42.3,Loss,0.88,9,,deusfund-sqx1
Closed position,947959296,USDJPY,1,Buy,148.556,148.129,2025/07/29 02:19:29,2025/07/30 03:55:55,2025/07/29,2025/07/30,-288.26,6.7,-7,-288.56,151.08,148.129,-42.7,Loss,25.61,202501016,,deusfund-sqx2
Closed position,946721385,USDJPY,1,Buy,147.87,147.878,2025/07/28 02:42:07,2025/07/30 06:11:37,2025/07/28,2025/07/30,5.41,13.4,-7,11.81,150.827,147.39,0.8,Win,51.49,202501020,,deusfund-sqx2
Closed position,948161270,GBPJPY,1,Sell,197.877,197.85,2025/07/29 08:25:21,2025/07/30 10:25:07,2025/07/29,2025/07/30,18.24,-22.12,-7,-10.88,188.582,200.652,2.7,Loss,26,202501002,,deusfund-sqx2
Closed position,950457925,USTEC,5,Buy,23413.4,23385.7,2025/07/30 20:40:43,2025/07/30 21:41:06,2025/07/30,2025/07/30,-138.5,0,0,-138.5,23530.58,23296.44,-27.7,Loss,1.01,1,,deusfund-sqx1
Closed position,950369702,USTEC,8,Buy,23382,23381.7,2025/07/30 18:55:44,2025/07/30 21:41:17,2025/07/30,2025/07/30,-2.4,0,0,-2.4,0,21043.49,-0.3,Loss,2.76,9,,deusfund-sqx1
Closed position,950267151,USTEC,8,Buy,23395,23338.6,2025/07/30 17:50:51,2025/07/30 21:55:36,2025/07/30,2025/07/30,-451.2,0,0,-451.2,0,21056.26,-56.4,Loss,4.08,5,,deusfund-sqx1
Closed position,950929955,GBPJPY,1,Sell,197.594,197.495,2025/07/31 04:55:14,2025/07/31 07:39:08,2025/07/31,2025/07/31,66.48,0,-7,59.48,188.31,200.363,9.9,Win,2.73,202501002,,deusfund-sqx2
